"Gene","log2FC","AveExpr","PValue"
"VIPR1",-2.09569916666667,8.74684428571429,1.02020016677146e-17
"BCHE",-2.09469166666667,5.29026,2.60404528691444e-23
"GPX2",2.090515,7.42648,3.72089595983418e-06
"OR5P2",-2.09046583333333,6.04459142857143,5.93836353571852e-15
"AGR3",-2.08299416666667,6.70482428571429,3.46001193158228e-09
"GRK5",-2.0825575,9.34160714285714,1.85280445593902e-27
"PLAC8",-2.0770775,9.34890857142857,8.57853086951329e-14
"CHRDL1",-2.07212583333333,8.92510142857143,1.73892800693665e-13
"COL6A6",-2.06380666666667,7.77292857142857,1.75033353073947e-15
"FAP",2.06283333333334,7.54712857142857,4.61407364572969e-14
"LRRK2",-2.05063999999999,9.61320571428571,4.42619181198058e-12
"TTLL7",-2.04681166666667,7.27278,7.51136530654507e-19
"KHDRBS2",-2.044785,7.84080142857143,3.60113906879605e-15
"SNTN",-2.03497416666667,6.43074428571429,2.81673486140127e-09
"THBS2",2.0330075,9.47914857142857,1.04056693199675e-13
"CAV2",-2.02644749999999,10.34713,6.72858572593159e-18
"ANGPTL1",-2.026305,6.98634142857143,3.97226121637954e-18
"MS4A15",-2.01911333333334,8.12662428571429,9.87245299386089e-18
"LPL",-2.01735833333334,9.04984714285714,2.26133718877608e-12
"CDH5",-2.0167825,9.67424285714286,5.86942145780776e-21
"NRN1",-2.01565166666667,8.38081571428571,8.12165417817033e-18
"PLA2G1B",-2.0106625,8.19257,4.07990863474998e-12
"CHIAP2",-2.00543833333333,6.59380857142857,5.72554483978535e-15
"KLF4",-1.99163666666666,8.55723857142857,2.25816999075085e-17
"FAM83A",1.99010333333334,7.57800857142857,7.94463904056504e-14
"SCEL",-1.98994416666666,8.57686571428571,7.96894359845345e-11
"SBSPON",-1.9887375,8.12613857142857,3.994905305932e-26
"FGF14",-1.98733583333333,6.54359285714286,2.25129258799593e-19
"LRRN3",-1.98527916666666,7.12935142857143,2.59991782805492e-19
"AQP1",-1.98000833333333,10.28798,3.64732840852806e-12
"DMBT1",-1.97918666666666,9.04256285714286,1.24767726591594e-07
"ANXA3",-1.9748175,9.85792285714286,5.76931653837197e-15
"LIN7A",-1.97214083333334,7.33118571428571,2.48526700676447e-25
"SLC1A1",-1.97171166666667,8.43259428571429,1.30172573290727e-10
"MFAP4",-1.97003583333334,9.00378857142857,9.87965836517952e-13
"IGHG1",1.96612583333333,10.5620871428571,2.38168214073153e-13
"LAMP3",-1.96467416666666,10.0039857142857,2.06889853354187e-11
"LINC00472",-1.96175583333333,8.13768,4.61500110649091e-16
"SLC7A11",1.96061833333333,7.77962,1.14183061587425e-06
"TMPRSS4",1.96057583333334,7.13800571428571,3.71303174138088e-11
"AFAP1-AS1",1.95847083333333,7.11448285714286,6.22940272351879e-11
"PRG4",-1.95301583333333,7.43799428571429,1.07091058630947e-10
"SLC39A8",-1.93937916666667,10.83157,1.86162409766721e-18
"CP",1.93679166666667,9.42156142857143,1.49244153274532e-08
"PIP5K1B",-1.93479083333333,7.37960857142857,3.20003024017452e-18
"PALMD",-1.93150416666666,8.56251,2.61148704677551e-19
"TSPAN7",-1.9272025,9.57106142857143,5.84534310249264e-10
"EDN1",-1.9265,9.50725285714286,1.39082637040952e-13
"COL3A1",1.91613333333334,10.15653,3.6819062401637e-15
"ITGA8",-1.91263166666667,8.35539428571429,4.47480552645478e-14
"ASPA",-1.91159333333333,5.85002428571429,1.21571813461538e-21
"ADAMTSL3",-1.90911333333333,7.70782142857143,2.0752481340478e-21
"SEMA6D",-1.9061725,7.52184857142857,1.59384038820595e-20
"HLF",-1.90424833333333,8.35296142857143,1.53468990770387e-16
"GLDN",-1.90285083333333,7.49712,5.14037786331011e-21
"ITLN2",-1.89352166666667,6.36727428571429,1.27869186539746e-31
"CYP4X1",-1.88873083333333,8.19479857142857,1.47661210996666e-14
"SUSD2",-1.88750416666667,9.77003285714286,4.55925312869441e-12
"TPX2",1.88327666666666,6.96327142857143,2.28824042315899e-13
"FLRT3",-1.88266666666666,8.74748714285714,1.45711493436723e-10
"TSPAN12",-1.88102916666667,9.00185285714286,9.64614326757605e-18
"LDB2",-1.87718333333333,9.40975714285714,3.41877281430727e-21
"TNNC1",-1.876945,8.04192,1.04692362665728e-21
"NPNT",-1.87438166666666,9.95382142857143,9.07453889904871e-14
"PLA2G7",1.87269166666667,8.89026285714286,3.95851543595645e-11
"HSPB8",-1.87264333333333,7.99096142857143,2.55308833354578e-19
"CEACAM5",1.87185333333333,8.47105714285714,1.88815618450091e-05
"STX11",-1.865005,9.48685285714286,1.82662030009827e-19
"TMEM212",-1.86417083333333,6.87718285714286,6.1340426579271e-08
"HIST1H2BM",1.8634975,8.22870571428571,1.83454847268353e-18
"CCDC68",-1.86186833333333,7.42388857142857,2.44984874201583e-12
"GALNT13",-1.86163666666667,6.28904428571429,4.39389253524349e-19
"TCF21",-1.8606075,7.87452571428571,3.29739268248384e-16
"CRABP2",1.86058833333333,7.31837,1.13665110454738e-10
"EMP2",-1.85967166666667,11.3128071428571,2.245979654223e-17
"ARHGAP31",-1.85532,9.18281714285714,8.54156229984762e-21
"NPR3",-1.85466583333333,7.51409428571429,1.67089157994419e-17
"PDZD2",-1.852365,8.05049571428571,2.93494035641562e-18
"SLIT2",-1.84878,9.41173428571429,2.40171338524669e-15
"C4BPA",-1.84273833333333,9.57324,8.12638482113684e-06
"LRRC36",-1.84030666666666,6.96317285714286,4.55798989070581e-20
"HIST1H3I",1.838805,9.46345571428571,1.39083840991204e-15
"MMP9",1.8366725,8.35308714285714,1.16172253743386e-14
"ROBO2",-1.83622333333333,7.49497285714286,5.66127159719905e-17
"CD79A",1.83564583333334,8.22916714285714,6.20638098170592e-13
"SERTM1",-1.8338225,7.77418142857143,5.37934523153866e-32
"SLC2A1",1.83303666666667,9.14930285714286,1.14624104035389e-14
"DACH1",-1.83298833333333,7.04590142857143,1.36885879602554e-22
"ASPM",1.82433416666666,6.71167,2.69928435381831e-12
"LRCH2",-1.81949833333333,7.02203,4.59407203031369e-21
"SULF1",1.818465,9.33696285714286,2.25168347658369e-10
"ADH1C",-1.81002666666667,8.26673571428571,5.77712080975106e-10
"DLGAP5",1.80572249999999,6.40643142857143,1.94310818020028e-11
"F11",-1.80517833333334,6.67848285714286,1.82611126438638e-16
"PCDH15",-1.80465916666666,5.79911285714286,6.34729485884981e-23
"FILIP1",-1.80396166666666,8.24625142857143,6.85284448478446e-16
"SEMA5A",-1.80369916666667,8.99453142857143,2.89150465300665e-22
"MMRN1",-1.80115583333333,7.70278142857143,4.73894898723299e-10
"FGFBP2",-1.79828916666667,5.92018285714286,2.72172876411926e-27
"C20orf85",-1.79743166666667,8.24060285714286,8.70444562903292e-08
"PTPN21",-1.79700333333333,8.35066428571429,4.03417471080354e-28
"ZBTB16",-1.796165,8.85417,9.88440923911336e-16
"TMPRSS11E",1.79598083333333,5.95351142857143,9.32049927133366e-08
"VWF",-1.79191083333333,9.22958428571429,3.66323345644461e-17
"FCRL5",1.789945,6.68537571428571,5.01312030931532e-14
"UBE2T",1.78119166666667,6.98094714285714,2.49401179300966e-15
"CHST9",-1.78109833333333,6.69110285714286,1.49352799461919e-06
"ABCA12",1.7805225,6.16610142857143,1.14444238627247e-11
"CCDC141",-1.7801375,6.69421857142857,9.29292017226532e-18
"CYYR1",-1.77977083333333,8.60140142857143,6.20162911587515e-15
"ACOXL",-1.77783083333334,7.50152,1.56907146956787e-16
"SLPI",-1.77405,11.4898971428571,1.53594341384316e-07
"AIM2",1.77192083333333,6.89597285714286,2.7083790632761e-09
"COL11A1",1.77163083333333,6.87404714285714,5.77958874727715e-13
"ABI3BP",-1.76892583333333,9.91601857142857,1.9650049466523e-11
"ABCA3",-1.767895,9.38030428571428,6.26665536554354e-10
"MS4A1",1.76663833333334,7.85234428571429,5.14626613388013e-06
"CENPF",1.7660425,7.25738714285714,1.70731703919241e-13
"CDC6",1.76580666666667,6.46045571428571,4.32577937514398e-13
"PLEKHH2",-1.765425,8.88772571428571,1.19628707980336e-15
"JAM2",-1.76445083333333,8.62444571428571,1.16870760879268e-16
"P3H2",-1.76140583333333,8.58953571428571,1.54162504100676e-12
"C10orf67",-1.7596375,5.67299285714286,2.47956061464837e-28
"SHROOM4",-1.75436833333333,8.14218714285714,1.43330087341863e-20
"SPAG6",-1.75243666666667,7.20221428571429,1.03896117799931e-07
"RP1",-1.75147916666667,6.31793142857143,5.7438834411394e-14
"PRKG2",-1.74622583333333,6.25416,4.83989409425203e-19
"RGCC",-1.74547916666667,10.69444,3.98633765856277e-17
"CDH3",1.74314166666667,8.11260428571429,1.64316244491848e-11
"MYCT1",-1.7429625,7.78534142857143,3.82455941746237e-18
"C7",-1.74294333333333,9.87798571428571,7.04576915270193e-07
"F8",-1.74289666666666,7.88244571428571,2.27302181992155e-13
"AFF3",-1.7411675,7.60709714285714,5.16187289665844e-17
"LAMA3",-1.73994666666667,8.95377142857143,7.94069347999984e-11
"OVCH2",-1.73930083333333,6.31257714285714,6.76345093157458e-19
"BMP5",-1.737265,7.52987714285714,5.88575077483457e-10
"TMEM232",-1.73616833333333,7.07362714285714,2.40643009543885e-10
"WDR49",-1.7320675,6.89151714285714,5.46017485650994e-13
"PIGR",-1.7317675,10.1541885714286,2.97894981071405e-05
"FOSB",-1.7213325,9.51594142857143,1.27426847528275e-07
"ZBBX",-1.71747166666667,6.26581428571429,6.87399580929758e-08
"LGALSL",-1.71739333333333,9.58644571428571,7.30049556396544e-16
"ADAM12",1.7155775,7.48602,5.09990637758114e-15
"FREM2",-1.7138875,7.74934571428571,1.2181122316344e-09
"FIBIN",-1.70889916666666,7.72454285714286,6.29482365283435e-16
"B3GALNT1",-1.7083275,7.96785285714286,1.10639820772103e-19
"C1orf168",-1.70252583333333,6.13252142857143,2.68742124314881e-13
"DUOX1",-1.70235083333333,7.93215142857143,8.82224242634648e-12
"MMP13",1.69879333333333,6.20442571428571,3.25868373211171e-07
"SPOCK2",-1.69701833333333,9.38020857142857,2.62543243110336e-19
"CTNNAL1",-1.6966125,8.76417714285714,1.75996011771984e-18
"KCNJ15",-1.69275833333334,9.09008285714286,9.68943775391194e-09
"EPAS1",-1.69195083333334,11.4998242857143,3.14348997480875e-19
"GHR",-1.69165833333333,7.02291142857143,5.66639796682017e-17
"COL10A1",1.68969333333333,6.83477571428571,1.10723758927381e-14
"SASH1",-1.68916166666667,9.04697142857143,9.09016582359842e-25
"ATP13A4",-1.68640333333333,8.94655428571429,6.02933516357026e-07
"KIAA1324L",-1.6849725,9.22471857142857,1.73285194216449e-14
"TDO2",1.68385166666667,6.50816428571429,7.41514013292117e-09
"CXCL2",-1.6821525,8.97444,1.52012590193758e-11
"AKR1B10",1.68012833333333,5.50767,0.000297939667865229
"C1QTNF7",-1.67878916666667,6.27249857142857,1.28980371846136e-28
"PLCE1",-1.67860166666666,8.40306571428571,1.35195159023278e-15
"TMOD1",-1.67753166666667,8.65462714285714,8.75674722164789e-21
"NDNF",-1.67738083333333,10.19216,7.84682281184674e-08
"ST6GALNAC5",-1.67612,8.66593714285714,2.99801867398069e-16
"S1PR1",-1.67399250000001,7.38806285714286,2.0431732231636e-24
"CPED1",-1.66865916666667,8.29717714285714,4.13863625512554e-19
"GSDMC",1.6669275,5.95293,6.6461107440618e-09
"CYP2B7P",-1.6664825,10.1263142857143,3.48654981943755e-05
"CTHRC1",1.66645416666667,8.49633285714286,4.66277930996703e-20
"SLCO4C1",-1.66528416666667,7.82418571428571,6.41248902705506e-08
"RHOJ",-1.6642375,9.41292714285714,3.65634298318887e-17
"ZNF204P",-1.66326416666667,7.20864,7.60971893910281e-12
"ABCC3",1.66213,8.82748857142857,9.18176727604401e-13
"PDE5A",-1.657275,8.67302571428571,3.8552036488971e-18
"KCNT2",-1.656575,6.78506571428571,3.09105270585548e-22
"SEMA3E",-1.65386416666666,6.68149142857143,1.06828353801198e-11
"FDCSP",1.65361166666667,6.10952428571429,1.98995404573268e-08
"PDE8B",-1.65254166666667,7.29029714285714,2.02270509901741e-16
"SVEP1",-1.64950833333333,8.19671714285714,5.63368027267242e-12
"MAOB",-1.64752666666667,7.66439285714286,8.47788124295714e-17
"PPIL6",-1.6469,7.55941428571429,6.38444052935678e-11
"ANGPT1",-1.64686,7.27178714285714,3.53033794446896e-15
"ACSS3",-1.64486916666667,8.09485142857143,1.51100337027381e-13
"ABCA6",-1.6422275,8.28582428571429,2.023322354989e-12
"ADGRE1",-1.6412675,6.79275285714286,1.02356530776333e-18
"IL6",-1.63271666666667,8.41938571428572,5.93809143356804e-06
"EML1",-1.6322625,8.10354857142857,9.20757635523887e-24
"RBMS3",-1.63007916666667,9.36695285714286,1.37314593446689e-18
"MUC15",-1.62893416666666,8.18222714285714,1.27449756580931e-06
"RPL23AP32",-1.6288825,9.0103,7.55013126618243e-18
"TMEM47",-1.62751083333333,10.3513571428571,1.45970166055624e-13
"PROS1",-1.62653916666667,8.04505571428571,2.59564930216254e-12
"ANO2",-1.62506333333333,7.43494571428571,8.73749460705717e-22
"MCEMP1",-1.62488833333333,7.98651571428571,2.75312822498771e-21
"ART4",-1.62403916666667,6.14882428571429,3.62024489992681e-18
"GIMAP8",-1.61959916666666,8.19727142857143,8.71240851186693e-21
"CHIT1",1.616855,8.18149714285714,6.62890510135101e-07
"PPARGC1A",-1.61579416666667,7.45466571428571,9.69114353024855e-11
"ST6GALNAC2",-1.61512833333333,8.98709285714286,1.0909844108078e-11
"PDK1",1.6126325,8.84447428571429,2.14231719396073e-14
"CHI3L1",1.611265,9.39887285714286,5.02013164242255e-13
"PLAU",1.61022916666667,8.99834428571429,2.28311656561875e-13
"CFTR",-1.61003333333334,7.03673428571429,2.12867715246591e-09
"NEDD9",-1.608225,9.93131428571429,5.84305235027186e-16
"IL18R1",-1.60564583333334,6.91866142857143,6.90044002707483e-15
"NUF2",1.60501916666667,6.34004714285714,3.51758003873284e-11
"MMP11",1.6040525,8.02127142857143,2.85305713198242e-13
"SPARCL1",-1.60401916666667,10.9139842857143,7.1592435225625e-14
"ABCA9",-1.60363083333333,7.48719285714286,2.78957280038213e-12
"FBXO32",1.602165,8.49777285714286,2.6066135807289e-10
"OLR1",-1.5998025,9.83405714285714,1.38813636215634e-08
"BUB1",1.59749083333333,6.84220857142857,2.25060631212108e-12
"CX3CR1",-1.59624,6.96710285714286,9.32184364600791e-19
"SLC15A2",-1.5924125,8.60762,2.02865386150383e-10
"ID1",-1.5886275,9.66326285714286,2.40305876101123e-13
"CR2",1.58833166666667,5.84321142857143,6.74723946076701e-09
"ERG",-1.58701416666667,8.29205142857143,6.06003944462701e-21
"PSAT1",1.58684666666667,6.78814285714286,1.9812060238503e-13
"ANKRD22",1.5858325,7.18201,1.08414917202527e-10
"AOC3",-1.58497166666666,8.76402857142857,1.68713843098518e-15
"MIR218-1",-1.58494916666666,6.53276142857143,1.19598339848591e-11
"GPR15",1.58488083333333,6.15520285714286,2.17871660628026e-08
"CCL19",1.583685,8.16007285714286,2.4681484702594e-10
"ITM2A",-1.5815375,8.34771428571429,7.4615704781226e-14
"ROPN1L",-1.58138166666666,7.86388,4.6244494471898e-08
"GALNT5",-1.580935,7.92053857142857,2.03995506172746e-10
"GRAMD2",-1.57890333333333,7.75454285714286,3.71363792165133e-14
"RSPH4A",-1.578125,6.68929428571429,1.19768096042559e-09
"NXF3",-1.577815,6.46877142857143,3.05497480524776e-18
"PPARG",-1.5773525,8.88025571428572,9.32798978714674e-12
"CYP3A5",-1.5770225,6.64021428571429,2.63854527210015e-19
"CSRNP1",-1.57579916666666,8.07728,6.60434733319873e-17
"SYNE1",-1.57488833333333,8.78040714285714,5.46539085969871e-19
"ARHGAP29",-1.57087416666667,8.96303428571429,5.58895989586922e-16
"OGN",-1.56962416666667,7.20481857142857,1.26102369078046e-07
"HMGB3",1.56931,8.23004857142857,5.85603594941053e-13
"S100P",1.56890916666667,7.83087285714286,2.0539367411876e-07
"SLCO2A1",-1.56826916666666,9.71431285714286,1.94215538066058e-09
"RAPGEF4",-1.56710749999999,7.89878,3.60994111575408e-23
"HBEGF",-1.5668175,9.80288571428571,1.60829739490114e-12
"FGB",1.56628666666667,6.09969428571429,0.000422571881343759
"ADH1A",-1.56465083333333,7.94339714285714,4.60308637405685e-15
"KLRF1",-1.56368583333333,5.39670857142857,1.32247111022621e-15
"PAPSS2",-1.562175,10.4910085714286,5.40930587387167e-18
"HIST1H2BF",1.56173,7.81236714285714,2.25710760006706e-10
"C15orf48",1.56055583333333,7.08587285714286,7.50002796024945e-11
"CST1",1.5570775,7.24234857142857,2.75527418024261e-07
"BUB1B",1.55297583333333,6.84026142857143,1.08838045016587e-14
"SH2D1B",-1.54737583333333,6.06775857142857,1.04218739864999e-18
"TBX4",-1.54614166666667,8.08917714285714,1.20012949300708e-15
"CCNB2",1.544895,6.94760714285714,5.72236895359499e-12
"PLA2G4F",-1.54458166666667,7.51153857142857,1.46823100072128e-19
"ARHGAP44",-1.54376666666667,7.83647428571429,9.80622420484263e-18
"LIMCH1",-1.542445,9.46855285714286,1.84228455125765e-16
"CYBRD1",-1.54153666666667,10.9889285714286,1.99704770349534e-13
"MS4A8",-1.53935,7.10967142857143,1.71156013789284e-06
"SYNPO2",-1.539145,8.11456857142857,1.05553683111256e-10
"FGFR2",-1.53878416666666,8.02420142857143,5.99263680969649e-14
"TTN",-1.53848333333333,7.35703,1.77360211035121e-13
"LOC344887",1.5384,6.46162571428571,5.55527064020991e-05
"MUC21",1.53492166666667,9.40937142857143,4.18074320395869e-05
"CFAP43",-1.533975,6.65372285714286,3.02124671344667e-07
"SESN1",-1.53307166666667,8.92314571428571,5.74187138475699e-18
"GPX3",-1.53270166666666,9.94080714285714,1.2341353422402e-13
"ADGRD1",-1.52819666666667,8.48701142857143,3.53025847182238e-14
"ITGA11",1.52794833333333,7.79443,2.62382790942288e-10
"C10orf107",-1.52725166666667,5.81886142857143,4.36707177012371e-10
"ADAMTS1",-1.526365,9.20679142857143,3.1408145341755e-11
"ADAM28",1.52161583333333,8.39745142857143,9.13418783476939e-14
"GALNT18",-1.519255,7.76840428571429,1.41335779436528e-23
"FGD5",-1.518915,7.61515857142857,1.54571203170442e-22
"SLCO1A2",-1.51842166666666,5.53087714285714,1.42549711790458e-13
"CRTAC1",-1.51468166666667,7.88565428571429,9.00994831553435e-12
"HORMAD1",1.51234583333333,6.47704428571429,8.24058098718627e-06
"CDH13",-1.51023166666667,8.39625714285714,1.79756386699392e-15
"MAOA",-1.50633583333334,8.75372,3.65298203569245e-12
"SORBS1",-1.5051375,8.20518142857143,1.73615609744804e-17
"LHFP",-1.50394666666666,10.5968585714286,1.30806592287741e-13
"SELENBP1",-1.50273416666666,9.92507142857143,1.46499440642887e-09
"SLC5A4",-1.50065416666666,6.90709,6.98556032126946e-16
"FAT4",-1.49528833333333,8.38280285714286,3.06048166685261e-15
"LCAL1",1.49416583333333,6.26429571428571,3.80802151568707e-09
"CDC20",1.49315666666667,7.47314571428571,8.03455871069603e-18
"KIF20A",1.49310416666667,6.45755571428571,8.38489194091601e-13
"RNF144B",-1.49143333333333,9.59647571428571,3.70479552105588e-17
"STARD9",-1.49089166666667,7.16038857142857,4.1542631629937e-22
"FRMD3",-1.49083083333333,7.35908,1.99737546095764e-24
"DPYSL2",-1.48983,10.5449085714286,8.00544560010234e-18
"BTNL9",-1.489305,8.01983857142857,4.27447701767273e-18
"MUC16",1.4883175,7.50956714285714,1.57643672443318e-05
"RERG",-1.4871175,8.05034857142857,5.37920807148451e-13
"ABCG2",-1.485105,6.73261857142857,2.60279971523545e-17
"ZFYVE9",-1.48474833333333,7.39122571428571,5.42761056338999e-20
"LRRFIP1",-1.48327,8.31778714285714,9.60977035058548e-21
"SOCS2",-1.48319,8.34351285714286,7.73120471784926e-16
"SFTPD",-1.48292249999999,9.36609571428571,2.45419955800735e-10
"ESYT3",-1.48276333333333,7.84816,1.46204624939789e-10
"PRKG1",-1.482185,8.05316714285714,6.42643635732281e-18
"CCBE1",-1.48171583333334,7.21812857142857,1.60199581691504e-15
"NRG1",-1.48023166666666,6.86859,1.9383104580977e-15
"LGSN",1.4797225,5.93437571428571,5.98164639536682e-07
"CLEC1A",-1.47781916666667,7.26437857142857,3.71893196922296e-18
"HECW2",-1.47556833333333,8.51060142857143,4.02564812007973e-15
"GYPE",-1.47498916666667,6.63902571428571,5.38421641463768e-21
"CLEC14A",-1.47489916666667,8.18036714285714,7.20190632366154e-19
"SCN1A",-1.47440083333333,6.20900857142857,2.87611142453206e-11
"DNAH12",-1.47194083333333,5.81022428571429,1.96057697541882e-07
"MYBL2",1.4669475,7.54583571428571,4.4134588692334e-15
"SNORA71C",1.46679083333333,9.39290285714286,2.22472166673955e-10
"ABCA10",-1.46665,6.36983428571429,1.39957760256299e-14
"AKAP12",-1.46426833333333,8.32605857142857,2.0397464640958e-12
"PECAM1",-1.46293500000001,11.3669871428571,1.77078305900159e-14
"MKI67",1.46088166666666,7.52109285714286,1.58083179969819e-13
"IGLC1",1.45946,8.86674714285714,2.92958511530292e-14
"CFLAR",-1.4592675,9.43726285714286,2.33711388727525e-15
"FER1L4",1.4533675,7.35193571428571,1.1647538357824e-13
"ABLIM1",-1.452225,9.44055714285714,3.41160772545097e-19
"AOX1",-1.45188083333333,7.10575714285714,4.52303937850954e-13
"MZB1",1.4506275,7.92812,2.4775824171609e-14
